,any_digital_payment,applied_for_mobile_loan,no_mobile_account_too_expensive,world_bank_region,saved_bank,made_utility_payment,saved_money,received_public_pension,recieved_agricultural_payment,emergency_fund_access,mobile_money_transaction,account_ownership,agri_payment_mobile,no_account_documentation,agri_payment_bank,no_account_too_expensive,account_usage,age,survey_year,no_account_insufficient_funds,respondent_id,financial_instituion_account,no_account_family_member,adult_population,store_money_account,agriculture_payment_method,education_level,emergency_funds,received_acc_balance_info,high_withdrawal_fee_wages,survey_weight,borrowed_from_family_friends,debit_card_ownership,income_quintile,wages_card,sent_domestic_remittance_account,account_ownership,employment_status,no_account_lack_of_trust,wages_mobile,ever_had_mobile_money_account,economy,account_transaction_activity,debit_card_ownership,no_account_distance,ever_had_bank_account,financial_health_indicator,agri_payment_card,mobile_money_usage,received_wages,wage_payment_method,merchantpay_dig,borrowed_money,no_mobile_account_lack_documentation,saved_mobile_money,utility_payment_cash,received_goverment_transfer,utility_payment_bank,borrowed_from_savings_club,emergency_fund_source,mobile_money_activity,mobile_money_account,agricultural_payment_mobile,wages_bank_account,economycode,received_agriculture_payment,utility_payment,recieved_wages,received_transfers,credit_card_ownership,borrowed_from_formal_bank,female,agriculture_payment_account,no_mobile_agents_far,mobile_money_send_recieve,utility_payment_mobile,codes_found,gender,age_group
1450,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,1.0,,1,,,,,2.0,82.0,2024,,153267862,1,,60882768.0,2.0,,1.0,1.0,2.0,,0.57912399,2.0,2.0,Q1 Lowest,,,2.0,2.0,,,,Thailand,,2,,,1.0,,,4.0,,0.0,0.0,,,,1.0,,,4.0,,0.0,2.0,,THA,4.0,4.0,2.0,1.0,2.0,2.0,2,1.0,,,,False,Male,70_plus
1451,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,1.0,2.0,,1,2.0,,2.0,,1.0,48.0,2024,,153319181,1,,60882768.0,2.0,,3.0,5.0,1.0,1.0,0.683548798,2.0,1.0,Q2,,1.0,3.0,1.0,,1.0,,Thailand,,2,,,4.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,4.0,,1.0,2.0,1.0,THA,2.0,1.0,1.0,1.0,2.0,1.0,1,1.0,,,1.0,False,Female,40_49
1452,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,1.0,2.0,1.0,,1,,,,,,46.0,2024,,153449834,1,,60882768.0,,1.0,1.0,2.0,,,0.328152472,2.0,,Q1 Lowest,,,,1.0,,,,Thailand,,2,,,3.0,,,4.0,,0.0,0.0,,,,2.0,,,4.0,,0.0,2.0,,THA,4.0,4.0,2.0,4.0,,2.0,1,2.0,,,,False,Female,40_49
1453,0.0,2.0,,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,2.0,,1,,,,,2.0,50.0,2024,,153553454,1,,60882768.0,1.0,,1.0,2.0,2.0,,0.945956497,2.0,1.0,Q2,,,2.0,1.0,,,,Thailand,,1,,,3.0,,,4.0,,0.0,1.0,,,,2.0,,,5.0,,0.0,,,THA,4.0,4.0,2.0,4.0,2.0,2.0,2,,,,,False,Male,50_59
1454,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,1.0,3.0,,0,2.0,2.0,2.0,2.0,,35.0,2024,2.0,153613131,0,1.0,60882768.0,,,2.0,2.0,,,0.502737759,2.0,,Q3,,,,2.0,2.0,,,Thailand,,2,2.0,2.0,1.0,,,4.0,,0.0,0.0,,,,2.0,2.0,,4.0,,0.0,,,THA,2.0,2.0,2.0,4.0,,2.0,1,,,,2.0,False,Female,30_39
1455,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,50.0,2024,,153770089,1,,60882768.0,1.0,,2.0,3.0,1.0,1.0,0.506239568,2.0,2.0,Q3,,1.0,2.0,1.0,,1.0,,Thailand,,1,,,1.0,,,1.0,2.0,1.0,0.0,,,,1.0,2.0,,1.0,,1.0,2.0,2.0,THA,4.0,1.0,1.0,1.0,2.0,2.0,1,1.0,,,1.0,False,Female,50_59
1456,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,1.0,2.0,2.0,,1,,,,,4.0,65.0,2024,,153784420,1,,60882768.0,1.0,,2.0,5.0,2.0,,0.135631464,2.0,2.0,Q5 Highest,,,4.0,1.0,,,,Thailand,2.0,2,,,3.0,,,4.0,,0.0,0.0,,,,2.0,2.0,,5.0,,0.0,2.0,,THA,4.0,2.0,2.0,4.0,2.0,2.0,1,1.0,,,2.0,False,Female,60_69
1457,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,2.0,,0,,2.0,,3.0,,66.0,2024,2.0,153801895,0,4.0,60882768.0,,,1.0,2.0,,,0.485426433,2.0,,Q3,,,,2.0,3.0,,,Thailand,,2,2.0,2.0,7.0,,,4.0,,0.0,0.0,,,,1.0,,,1.0,,0.0,2.0,,THA,4.0,4.0,2.0,2.0,,2.0,2,2.0,,,,False,Male,60_69
1458,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,1.0,1.0,,1,2.0,,2.0,,4.0,55.0,2024,,153838126,1,,60882768.0,2.0,1.0,1.0,2.0,2.0,,1.91039883,1.0,1.0,Q1 Lowest,,,4.0,1.0,,,,Thailand,2.0,2,,,4.0,,,4.0,,1.0,1.0,,,,1.0,2.0,,1.0,,0.0,2.0,,THA,2.0,2.0,2.0,1.0,2.0,2.0,2,2.0,,,2.0,False,Male,50_59
1459,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,,,1,,,,,3.0,60.0,2024,,154029113,1,,60882768.0,4.0,,1.0,9.0,4.0,,0.19258143,2.0,2.0,Q4,,,3.0,2.0,,,,Thailand,1.0,2,,,4.0,,,4.0,,0.0,0.0,,,,2.0,,,2.0,,0.0,,,THA,4.0,4.0,2.0,4.0,2.0,2.0,1,,,,,False,Female,60_69
1460,1.0,2.0,,East Asia & Pacific (excluding high income),3.0,1.0,1.0,2.0,2.0,,,1,,,,,,71.0,2024,,154093030,1,,60882768.0,,,1.0,9.0,,,0.718921481,2.0,,Q2,,,,1.0,,,,Thailand,,2,,,3.0,,,4.0,,0.0,0.0,,1.0,,2.0,1.0,,6.0,,1.0,,,THA,4.0,1.0,2.0,4.0,,2.0,1,,,,1.0,False,Female,70_plus
1461,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,,,1,,,,,1.0,54.0,2024,,154189655,1,,60882768.0,1.0,,1.0,8.0,1.0,,0.564441793,2.0,2.0,Q2,,,1.0,1.0,,2.0,,Thailand,,1,,,5.0,,,2.0,2.0,0.0,1.0,,,,2.0,1.0,,5.0,,0.0,,2.0,THA,4.0,1.0,1.0,4.0,2.0,2.0,1,,,,2.0,False,Female,50_59
1462,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,1.0,,1,,,,,2.0,72.0,2024,,154260326,1,,60882768.0,2.0,,1.0,2.0,2.0,,0.842163696,2.0,1.0,Q1 Lowest,,,2.0,2.0,,,,Thailand,,1,,,5.0,,,4.0,,0.0,0.0,,,,1.0,,,5.0,,0.0,2.0,,THA,4.0,4.0,2.0,1.0,2.0,2.0,2,1.0,,,,False,Male,70_plus
1463,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,2.0,59.0,2024,,154539863,1,,60882768.0,2.0,,1.0,1.0,2.0,,0.55546348,2.0,1.0,Q2,,,2.0,1.0,,2.0,,Thailand,,1,,,4.0,,,2.0,2.0,0.0,1.0,,,,1.0,2.0,2.0,4.0,,0.0,2.0,2.0,THA,4.0,2.0,1.0,1.0,2.0,1.0,1,1.0,,,2.0,False,Female,50_59
1464,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,40.0,2024,,154559636,1,,60882768.0,1.0,,3.0,4.0,1.0,1.0,2.086121773,2.0,1.0,Q3,,1.0,2.0,1.0,,1.0,,Thailand,,1,,,5.0,,,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,4.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,1.0,1,1.0,,,1.0,False,Female,40_49
1465,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,3.0,,1,,,,,3.0,59.0,2024,,154604808,1,,60882768.0,1.0,,1.0,3.0,1.0,2.0,1.285851678,2.0,2.0,Q2,,1.0,2.0,1.0,,2.0,,Thailand,,1,,,4.0,,,1.0,2.0,0.0,0.0,,,,1.0,2.0,,1.0,,0.0,2.0,1.0,THA,4.0,2.0,1.0,1.0,2.0,2.0,2,1.0,,,2.0,False,Male,50_59
1466,1.0,1.0,,East Asia & Pacific (excluding high income),4.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,48.0,2024,,154627955,1,,60882768.0,1.0,,2.0,4.0,1.0,2.0,0.636501178,1.0,2.0,Q4,,,2.0,1.0,,2.0,,Thailand,,4,,,5.0,,,1.0,2.0,1.0,1.0,,4.0,,2.0,2.0,,5.0,,1.0,,1.0,THA,4.0,1.0,1.0,4.0,2.0,2.0,1,,,,1.0,False,Female,40_49
1467,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,72.0,2024,,154661573,1,,60882768.0,1.0,,1.0,1.0,1.0,,0.988749998,2.0,1.0,Q1 Lowest,,,2.0,2.0,,,,Thailand,,1,,,4.0,,,4.0,,0.0,0.0,,,,1.0,2.0,,2.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,70_plus
1468,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,2.0,,1,1.0,,2.0,,1.0,46.0,2024,,154662609,1,,60882768.0,2.0,,1.0,3.0,1.0,2.0,1.218910289,1.0,1.0,Q2,,,2.0,1.0,,1.0,,Thailand,,2,,,1.0,,,1.0,2.0,1.0,1.0,,,,2.0,2.0,,1.0,,1.0,,1.0,THA,1.0,1.0,1.0,4.0,2.0,2.0,1,,,,1.0,False,Female,40_49
1469,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,3.0,74.0,2024,,154906701,1,,60882768.0,1.0,,1.0,4.0,1.0,2.0,0.951744659,2.0,1.0,Q1 Lowest,,,3.0,1.0,,2.0,,Thailand,1.0,1,,,4.0,,,1.0,1.0,1.0,0.0,,1.0,,1.0,2.0,,1.0,,1.0,2.0,1.0,THA,4.0,2.0,1.0,1.0,2.0,2.0,2,1.0,,,2.0,False,Male,70_plus
1470,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,1.0,,1,,,,,1.0,48.0,2024,,155075269,1,,60882768.0,2.0,,1.0,2.0,1.0,2.0,0.16419676,1.0,1.0,Q5 Highest,,1.0,2.0,1.0,,1.0,,Thailand,,1,,,7.0,,,1.0,1.0,1.0,1.0,,2.0,,2.0,2.0,,2.0,,1.0,,1.0,THA,4.0,1.0,1.0,4.0,2.0,1.0,1,,,,1.0,False,Female,40_49
1471,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,1.0,1.0,,1,1.0,,2.0,,2.0,35.0,2024,,155141648,1,,60882768.0,2.0,,3.0,5.0,1.0,1.0,0.413925648,2.0,1.0,Q5 Highest,,,2.0,1.0,,2.0,,Thailand,,1,,,1.0,,,1.0,2.0,1.0,0.0,,,,1.0,2.0,,1.0,,1.0,1.0,1.0,THA,1.0,1.0,1.0,1.0,2.0,2.0,1,2.0,,,1.0,False,Female,30_39
1472,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,,,1,2.0,,1.0,,3.0,61.0,2024,,155196374,1,,60882768.0,2.0,,1.0,7.0,1.0,,0.63679961,2.0,1.0,Q2,,,3.0,1.0,,,,Thailand,1.0,1,,,4.0,,,4.0,,0.0,1.0,,,,1.0,2.0,,2.0,,0.0,2.0,,THA,1.0,2.0,2.0,1.0,2.0,2.0,2,1.0,,,2.0,False,Male,60_69
1473,0.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,1.0,,1,,,,,2.0,60.0,2024,,155257167,1,,60882768.0,2.0,,1.0,5.0,2.0,,0.38608266,2.0,1.0,Q2,,,2.0,1.0,,,,Thailand,,1,,,4.0,,,4.0,,0.0,0.0,,,,2.0,2.0,,3.0,,0.0,,,THA,4.0,2.0,2.0,4.0,2.0,2.0,2,,,,2.0,False,Male,60_69
1474,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,44.0,2024,,155518871,1,,60882768.0,1.0,,2.0,2.0,1.0,,1.362959318,1.0,1.0,Q5 Highest,,1.0,2.0,1.0,,,,Thailand,,1,,,4.0,,,4.0,,1.0,1.0,,2.0,,2.0,1.0,,4.0,,1.0,,,THA,4.0,1.0,2.0,4.0,2.0,2.0,1,,,,1.0,False,Female,40_49
1475,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,2.0,,1,1.0,,1.0,,3.0,30.0,2024,,155677478,1,,60882768.0,1.0,,1.0,2.0,1.0,,3.424553462,2.0,1.0,Q2,,,3.0,1.0,,,,Thailand,1.0,1,,,3.0,,,4.0,,1.0,1.0,,,,1.0,1.0,,2.0,,1.0,3.0,,THA,1.0,1.0,2.0,1.0,2.0,1.0,2,1.0,,,1.0,False,Male,30_39
1476,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,2.0,,1,,,,,1.0,46.0,2024,,155721506,1,,60882768.0,2.0,,3.0,2.0,1.0,2.0,0.29293856,1.0,2.0,Q5 Highest,,,2.0,1.0,,2.0,,Thailand,,1,,,4.0,,,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,,0.0,,1.0,THA,4.0,4.0,1.0,4.0,1.0,2.0,1,,,,,False,Female,40_49
1477,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,1.0,,1,,,,,1.0,77.0,2024,,155893814,1,,60882768.0,1.0,,1.0,4.0,2.0,,0.55474193,2.0,1.0,Q1 Lowest,,,2.0,2.0,,,,Thailand,,1,,,1.0,,,4.0,,1.0,1.0,,,,1.0,2.0,,1.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,2,1.0,,,2.0,False,Male,70_plus
1478,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,4.0,65.0,2024,,156030767,1,,60882768.0,1.0,,2.0,1.0,2.0,,0.151121493,2.0,1.0,Q1 Lowest,,,3.0,1.0,,,,Thailand,1.0,1,,,1.0,,,4.0,,0.0,0.0,,,,2.0,2.0,,4.0,,0.0,,,THA,4.0,2.0,2.0,4.0,2.0,2.0,2,,,,2.0,False,Male,60_69
1479,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,1.0,,1,,,,,1.0,58.0,2024,,156145205,1,,60882768.0,1.0,,2.0,5.0,1.0,,0.223689653,2.0,1.0,Q4,,,1.0,1.0,,,,Thailand,,2,,,4.0,,,4.0,,1.0,1.0,,1.0,,2.0,1.0,,4.0,,1.0,,,THA,4.0,1.0,2.0,4.0,2.0,1.0,1,,,,1.0,False,Female,50_59
1480,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,1.0,,1,,,,,,72.0,2024,,156159423,1,,60882768.0,,,1.0,5.0,,,0.373266523,2.0,,Q4,,,,1.0,,,,Thailand,,2,,,4.0,,,4.0,,0.0,0.0,,,,1.0,2.0,,4.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,,2.0,1,1.0,,,2.0,False,Female,70_plus
1481,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,1.0,,0,,2.0,,1.0,,50.0,2024,1.0,156173207,0,1.0,60882768.0,,,1.0,1.0,,,0.448927322,2.0,,Q2,,,,2.0,1.0,,,Thailand,,2,1.0,2.0,3.0,,,4.0,,0.0,0.0,,,,2.0,,,2.0,,0.0,,,THA,4.0,4.0,2.0,4.0,,2.0,1,,,,,False,Female,50_59
1482,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,1,,,,,2.0,28.0,2024,,156177990,1,,60882768.0,2.0,,1.0,7.0,1.0,,3.424553462,1.0,1.0,Q2,,,2.0,1.0,,,,Thailand,,1,,,4.0,,,4.0,,1.0,1.0,,,,2.0,1.0,,1.0,,0.0,,,THA,4.0,1.0,2.0,4.0,2.0,2.0,1,,,,1.0,False,Female,23_29
1483,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,,,1,,,,,2.0,60.0,2024,,156197004,1,,60882768.0,1.0,,1.0,7.0,2.0,,0.561442464,2.0,1.0,Q1 Lowest,,,2.0,1.0,,,,Thailand,,1,,,3.0,,,4.0,,0.0,0.0,,,,1.0,2.0,,3.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,2,1.0,,,2.0,False,Male,60_69
1484,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,2.0,,1,,,,,2.0,56.0,2024,,156254045,1,,60882768.0,1.0,,1.0,2.0,1.0,4.0,1.864751131,2.0,1.0,Q2,,1.0,2.0,1.0,,2.0,,Thailand,,1,,,4.0,,,1.0,2.0,1.0,1.0,,,,2.0,,,4.0,,0.0,,1.0,THA,4.0,4.0,1.0,4.0,2.0,2.0,1,,,,,False,Female,50_59
1485,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,1.0,1.0,2.0,,1,2.0,,2.0,,2.0,66.0,2024,,156299234,1,,60882768.0,2.0,2.0,1.0,2.0,2.0,,0.31115681,1.0,1.0,Q1 Lowest,,,2.0,1.0,,,,Thailand,,1,,,1.0,,,4.0,,0.0,1.0,,,,1.0,2.0,2.0,4.0,,0.0,2.0,,THA,2.0,2.0,2.0,3.0,2.0,2.0,1,2.0,,,2.0,False,Female,60_69
1486,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,29.0,2024,,156420221,1,,60882768.0,2.0,,2.0,2.0,2.0,2.0,3.387014425,2.0,1.0,Q4,,2.0,2.0,1.0,,2.0,,Thailand,,1,,,4.0,,,1.0,2.0,1.0,0.0,,,,2.0,,,4.0,,0.0,,1.0,THA,4.0,4.0,1.0,4.0,2.0,2.0,2,,,,,False,Male,23_29
1487,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,3.0,,1,2.0,,1.0,,3.0,45.0,2024,,156637908,1,,60882768.0,1.0,2.0,3.0,3.0,1.0,2.0,1.816553071,2.0,1.0,Q4,,,2.0,1.0,,2.0,,Thailand,,1,,,4.0,,,1.0,2.0,1.0,0.0,,1.0,,1.0,1.0,,4.0,,1.0,2.0,1.0,THA,1.0,1.0,1.0,3.0,2.0,2.0,2,2.0,,,1.0,False,Male,40_49
1488,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,1.0,3.0,,1,1.0,,1.0,,1.0,53.0,2024,,156771600,1,,60882768.0,1.0,,1.0,2.0,1.0,,2.393685743,1.0,1.0,Q5 Highest,,,2.0,1.0,,,,Thailand,,1,,,2.0,,,4.0,,1.0,1.0,,1.0,,2.0,1.0,,4.0,,1.0,,,THA,1.0,1.0,2.0,4.0,2.0,2.0,2,,,,1.0,False,Male,50_59
1489,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,1,,,,,2.0,53.0,2024,,156863844,1,,60882768.0,2.0,,1.0,7.0,1.0,,1.30566269,2.0,1.0,Q4,,2.0,3.0,2.0,,,,Thailand,,2,,,4.0,,,4.0,,0.0,0.0,,2.0,,1.0,2.0,,1.0,,1.0,1.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,50_59
1490,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,3.0,44.0,2024,,156894890,1,,60882768.0,1.0,,1.0,2.0,2.0,,0.222336984,2.0,2.0,Q5 Highest,,,3.0,1.0,,2.0,,Thailand,1.0,1,,,4.0,,,2.0,2.0,0.0,0.0,,,,1.0,2.0,,3.0,,0.0,2.0,2.0,THA,4.0,2.0,1.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,40_49
1491,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,2.0,,1,2.0,,2.0,,1.0,25.0,2024,,157052195,1,,60882768.0,1.0,,2.0,2.0,1.0,,1.164560593,2.0,2.0,Q4,,,2.0,1.0,,2.0,,Thailand,,2,,,4.0,,,2.0,1.0,1.0,0.0,,,,2.0,2.0,,2.0,,0.0,,2.0,THA,2.0,2.0,1.0,4.0,2.0,2.0,2,,,,2.0,False,Male,23_29
1492,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,1.0,,1,,,,,3.0,58.0,2024,,157153386,1,,60882768.0,2.0,,1.0,2.0,2.0,,0.639849554,2.0,1.0,Q1 Lowest,,,2.0,1.0,,,,Thailand,,1,,,4.0,,,4.0,,1.0,0.0,,,,1.0,2.0,,2.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,50_59
1493,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,1.0,,,1,2.0,,2.0,,2.0,76.0,2024,,157330482,1,,60882768.0,2.0,,1.0,7.0,2.0,,0.345363758,2.0,2.0,Q1 Lowest,,,2.0,2.0,,,,Thailand,,2,,,3.0,,,4.0,,0.0,0.0,,,,2.0,2.0,,2.0,,0.0,,,THA,2.0,2.0,2.0,4.0,2.0,2.0,1,,,,2.0,False,Female,70_plus
1494,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,1,,,,,2.0,52.0,2024,,157377561,1,,60882768.0,2.0,,1.0,8.0,2.0,,0.135631464,2.0,1.0,Q1 Lowest,,,3.0,1.0,,2.0,,Thailand,,1,,,4.0,,,2.0,2.0,1.0,0.0,,,,1.0,2.0,,3.0,,0.0,2.0,2.0,THA,4.0,2.0,1.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,50_59
1495,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,1.0,,1,,,,,2.0,18.0,2024,,157407306,1,,60882768.0,1.0,,1.0,4.0,2.0,,1.000157657,2.0,2.0,Q2,,1.0,3.0,2.0,,,,Thailand,,1,,,5.0,,,4.0,,1.0,0.0,,,,1.0,,,2.0,,0.0,2.0,,THA,4.0,4.0,2.0,1.0,2.0,2.0,2,1.0,,,,False,Male,18_22
1496,0.0,2.0,,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,1.0,,1,,,,,4.0,54.0,2024,,157517466,1,,60882768.0,1.0,,1.0,5.0,2.0,,3.424553462,1.0,1.0,Q1 Lowest,,2.0,3.0,1.0,,,,Thailand,1.0,1,,,4.0,,,4.0,,0.0,1.0,,,,2.0,,,2.0,,0.0,,,THA,4.0,4.0,2.0,4.0,2.0,2.0,2,,,,,False,Male,50_59
1497,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,1.0,2.0,,1,1.0,,1.0,,6.0,45.0,2024,,157552793,1,,60882768.0,4.0,,2.0,1.0,1.0,,0.656787039,1.0,2.0,Q4,4.0,1.0,6.0,1.0,,4.0,,Thailand,1.0,1,,,2.0,,,3.0,2.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,,1.0,,4.0,THA,1.0,1.0,1.0,4.0,2.0,4.0,1,,,,1.0,False,Female,40_49
1498,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,1.0,2.0,,1,2.0,2.0,2.0,2.0,,19.0,2024,2.0,157935023,0,1.0,60882768.0,,,1.0,2.0,,,3.424553462,1.0,,Q1 Lowest,,,,2.0,2.0,,,Thailand,,2,2.0,1.0,1.0,,,4.0,,1.0,1.0,,2.0,,2.0,,,3.0,,1.0,,,THA,2.0,4.0,2.0,4.0,,2.0,1,,,,,False,Female,18_22
1499,0.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,0,,2.0,,2.0,,34.0,2024,1.0,158065059,0,1.0,60882768.0,,,1.0,8.0,,,3.424553462,2.0,,Q1 Lowest,,,,1.0,2.0,2.0,,Thailand,,2,2.0,2.0,1.0,,,2.0,2.0,0.0,0.0,,,,2.0,2.0,,5.0,,0.0,,2.0,THA,4.0,2.0,1.0,4.0,,2.0,2,,,,2.0,False,Male,30_39
1500,0.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,1.0,2.0,1.0,,1,,,,,3.0,63.0,2024,,158335182,1,,60882768.0,1.0,,1.0,5.0,1.0,,0.38608266,2.0,1.0,Q3,,,3.0,1.0,,2.0,,Thailand,1.0,1,,,1.0,,,2.0,2.0,1.0,1.0,,,,1.0,2.0,,3.0,,0.0,2.0,2.0,THA,4.0,2.0,1.0,2.0,2.0,2.0,2,2.0,,,2.0,False,Male,60_69
1501,1.0,2.0,,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,1.0,,1,,,,,2.0,75.0,2024,,158381241,1,,60882768.0,2.0,,1.0,5.0,3.0,,0.320697069,2.0,1.0,Q4,,,2.0,2.0,,,,Thailand,,1,,,1.0,,,4.0,,0.0,0.0,,,,1.0,2.0,,1.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,70_plus
1502,0.0,2.0,,East Asia & Pacific (excluding high income),4.0,1.0,0.0,2.0,2.0,3.0,,0,,2.0,,2.0,,38.0,2024,2.0,158559996,0,1.0,60882768.0,,,2.0,2.0,,,2.192744983,2.0,,Q4,,,,1.0,2.0,,,Thailand,,4,2.0,1.0,1.0,,,4.0,,0.0,0.0,,,,3.0,2.0,,1.0,,0.0,,,THA,4.0,2.0,2.0,5.0,,2.0,2,,,,2.0,False,Male,30_39
1503,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,2.0,,1,2.0,,2.0,,2.0,70.0,2024,,158646176,1,,60882768.0,1.0,,1.0,1.0,2.0,,0.38341234,2.0,1.0,Q5 Highest,,,2.0,1.0,,2.0,,Thailand,,1,,,7.0,,,2.0,2.0,0.0,1.0,,,,1.0,2.0,2.0,4.0,,0.0,2.0,2.0,THA,2.0,2.0,1.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,70_plus
1504,1.0,2.0,,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,2.0,55.0,2024,,158693403,1,,60882768.0,2.0,,1.0,2.0,2.0,,1.3275161,2.0,2.0,Q5 Highest,,1.0,3.0,1.0,,2.0,,Thailand,,1,,,1.0,,,2.0,2.0,0.0,0.0,,,,1.0,2.0,,1.0,,0.0,2.0,2.0,THA,4.0,2.0,1.0,1.0,2.0,2.0,1,1.0,,,2.0,False,Female,50_59
